CONTAINERNUMBER,ADDRESS,LATITUDE,LONGITUDE,FRACTION,COUNTER,FILLHEIGHT,DATE,TEMPERATURE
'1434','Tastagata','58.9800400','5.7144183','Papir','330','1498','23.04.2019',' '
'1127','Tastagata','58.9800400','5.7144183','Bio','54','1683','23.04.2019','19'
'2049','Tastagården-Ruståbakken-1','58.9841300','5.6855317','Restavfall','29','2091','23.04.2019','19'
'3395','Tastagården-Ruståbakken-1','58.9841300','5.6855317','Bio','141','1785','22.04.2019','19'
'1294','Tastagården-Ruståbakken-1','58.9841300','5.6855317','Papir','67','1026','23.04.2019','21'
'2359','Tastagården-Ruståbakken-2','58.9844150','5.6868583','Bio','108','2189','23.04.2019','21'
'3031','Tastagården-Ruståbakken-2','58.9844150','5.6868583','Restavfall','24','1042','23.04.2019','21'
'2379','Tastagården-Ruståbakken-2','58.9844150','5.6868583','Papir','39','1186','23.04.2019','21'
'3005','Tastagården-Ruståbakken-3','58.9847883','5.6875233','Bio','102','2223','10.04.2019','13'
'1698','Tastagården-Ruståbakken-3','58.9847883','5.6875233','Papir','38','2203','23.04.2019','19'
'2992','Tastagården-Ruståbakken-3','58.9847883','5.6875233','Restavfall','30','769','23.04.2019','19'
'2796','Tastagården-Ruståbakken-4','58.9851685','5.6882634','Restavfall','13','2091','23.04.2019','17'
'1588','Tastagården-Ruståbakken-4','58.9851685','5.6882634','Papir','44','1927','23.04.2019','17'
'2115','Tastagården-Ruståbakken-4','58.9851685','5.6882634','Bio','121','2223','10.04.2019','13'
'2369','Tastarustå selvbygger','58.9878683','5.6869750','Restavfall','26','1120','23.04.2019','21'
'2358','Tastarustå selvbygger','58.9878683','5.6869750','Papir','43','1291','23.04.2019','19'
'2387','Tastarustå selvbygger','58.9878683','5.6869750','Bio','61','2165','23.04.2019','1'
'3180','Tastarustå skole','58.9859233','5.6928650','Rest-næring','8','1487','23.04.2019','19'
'3830','Tastarustå skole','58.9859233','5.6928650','Papir-næring','3','2341','17.04.2019','4'
'3436','Tastarustå-Elias Tastadsg','58.9871167','5.6846700','Restavfall','24','599','23.04.2019','15'
'3437','Tastarustå-Elias Tastadsg','58.9871167','5.6846700','Restavfall','25','554','23.04.2019','17'
'3439','Tastarustå-Elias Tastadsg','58.9871167','5.6846700','Papir','56','761','23.04.2019','17'
'3440','Tastarustå-Elias Tastadsg','58.9871167','5.6846700','Papir','86','426','23.04.2019','15'
'3441','Tastarustå-Elias Tastadsg','58.9871167','5.6846700','Bio','175','1886','23.04.2019','15'
'1427','Tastarustå-Elias Tastadsg','58.9871167','5.6846700','Glass/metall','0','687','22.04.2019','19'
'1780','Tastarustå-Tastavollen','58.9888115','5.6899419','Restavfall','19','240','23.04.2019','17'
'1134','Tastarustå-Tastavollen','58.9888115','5.6899419','Papir','38','2301','23.04.2019','17'
'3188','Tastarustå-Tastavollen','58.9888115','5.6899419','Bio','163','2360','10.04.2019','45'
'1023','Tastatunet','58.9898200','5.6696100','Bio','9','2223','23.04.2019','17'
'983','Tastatunet','58.9898200','5.6696100','Papir','17','1696','23.04.2019','15'
'869','Tastatunet','58.9898200','5.6696100','Restavfall','15','1077','23.04.2019','15'
'187','Tastavarden barnehage','58.9884834','5.6807718','Rest-næring','7','1637','23.04.2019','15'
'2840','Tastavarden barnehage','58.9884834','5.6807718','Papir-næring','27','2341','23.04.2019','37'
'2255','Teinå skole','58.9904500','5.6824500','Papir-næring','76','1454','23.04.2019','17'
'1349','Teinå skole','58.9904500','5.6824500','Rest-næring','5','908','16.04.2019',' '
'2072','test',,,'Tekstil','278','2360','23.04.2019',' '
'1111','test',,,'Tekstil','988','0','26.03.2019',' '
'2037','test',,,'Tekstil','662','2315','23.04.2019','8'
'3362','test-klepp','58.7711033','5.6760617','Tekstil','207','1835','17.04.2019','19'
'3067','Tielvene','58.9705167','5.7516200','Restavfall','179','1642','23.04.2019','21'
'3088','Tielvene','58.9705167','5.7516200','Papir','82','1452','23.04.2019','21'
'3026','Tielvene','58.9705167','5.7516200','Bio','85','1385','23.04.2019','21'
'3764','Time gravplass','58.7267283','5.7019867','Rest-næring','0','1547','23.04.2019',' '
'3793','Time gravplass','58.7267283','5.7019867','Rest-næring','0','378','18.04.2019',' '
'3562','Tjelta','58.8423996','5.5949101','Papir','113','1906','11.04.2019','17'
'3565','Tjelta','58.8423996','5.5949101','Bio','69','1900','23.04.2019','19'
'3561','Tjelta','58.8423996','5.5949101','Restavfall','166','1360','23.04.2019','19'
'1227','Tjelta - 2','58.8425800','5.5961100','Glass/metall','25','1597','23.04.2019','17'
'1201','Tjelta - 2','58.8425800','5.5961100','Bio','56','2223','12.04.2019','13'
'1379','Tjelta - 2','58.8425800','5.5961100','Restavfall','145','1812','23.04.2019','17'
'3606','Tjelta - 2','58.8425800','5.5961100','Papir','29','2293','21.04.2019','17'
'3729','Tjelta barnehage','58.8430400','5.6006250','Rest-næring','4','60','23.04.2019','33'
'3728','Tjelta barnehage','58.8430400','5.6006250','Papir-næring','4','463','23.04.2019',' '
'1497','Tjensvoll bydelshus','58.9512900','5.6960300','Rest-næring','10','1667','23.04.2019','17'
'1128','Tjensvoll bydelshus','58.9512900','5.6960300','Papir-næring','39','1950','22.04.2019','17'
'3151','Tjensvoll skole','58.9512967','5.7047833','Rest-næring','14','556','23.04.2019','21'
'3153','Tjensvoll skole','58.9512967','5.7047833','Papir-næring','2','1268','23.04.2019','21'
'1955','Tjensvoll terrasse - 1','58.9528885','5.6929431','Bio','10','978','23.04.2019','1'
'63','Tjensvoll terrasse - 2','58.9523383','5.6946933','Restavfall','146','0','23.04.2019','19'
'9','Tjensvoll terrasse - 2','58.9523383','5.6946933','Papir','48','366','23.04.2019','19'
'31','Tjensvoll terrasse - 2','58.9523383','5.6946933','Bio','9','0','23.04.2019','17'
'60','Tjensvoll terrasse 1','58.9528885','5.6929431','Papir','42','1327','23.04.2019','17'
'1123','Tjensvoll terrasse 1','58.9528885','5.6929431','Restavfall','206','2091','23.04.2019','17'
'3859','Tjensvoll terrasse 4-st.1',,,'Restavfall','12','20','23.04.2019',' '
'3913','Tjensvoll terrasse 4-st.1',,,'Restavfall','8','1427','23.04.2019','43'
'3888','Tjensvoll terrasse 4-st.1',,,'Papir','34','20','23.04.2019',' '
'3858','Tjensvoll terrasse 4-st.1',,,'Bio','8','20','23.04.2019',' '
'3640','Tjensvoll terrasse 4-st.1',,,'Glass/metall','79','2360','23.04.2019',' '
'3895','Tjensvoll terrasse 4-st.2',,,'Restavfall','151','1527','23.04.2019','39'
'3887','Tjensvoll terrasse 4-st.2',,,'Restavfall','221','532','23.04.2019','43'
'3890','Tjensvoll terrasse 4-st.2',,,'Papir','49','642','23.04.2019','40'
'3891','Tjensvoll terrasse 4-st.2',,,'Bio','85','20','23.04.2019',' '
'3857','Tjensvoll terrasse 4-st.2',,,'Glass/metall','59','20','23.04.2019',' '
'1433','Tjensås 1 BRL','58.9527245','5.6906881','Restavfall','38','1426','23.04.2019','19'
'1180','Tjensås 1 BRL','58.9527245','5.6906881','Papir','12','1527','21.04.2019','19'
'1488','Tjensås 1 BRL','58.9527245','5.6906881','Bio','8','2223','23.04.2019','15'
'3309','Tjensås 3 - Astraveien','58.9501083','5.7007317','Papir','84','1418','23.04.2019','21'
'3077','Tjensås 3 - Astraveien','58.9501083','5.7007317','Restavfall','16','1553','23.04.2019','21'
'3341','Tjensås 3 - Astraveien','58.9501083','5.7007317','Bio','130','2223','23.04.2019',' '
'1783','Tjensås 3 - Astraveien','58.9501083','5.7007317','Restavfall','21','1135','23.04.2019','21'
'2112','Tjensås II - stasjon 1','58.9493390','5.6918733','Papir','62','2195','23.04.2019',' '
'2100','Tjensås II - stasjon 1','58.9493390','5.6918733','Bio','12','2223','23.04.2019','1'
'2028','Tjensås II - stasjon 1','58.9493390','5.6918733','Restavfall','27','965','23.04.2019','1'
'2023','Tjensås II - stasjon 2','58.9497410','5.6938356','Papir','45','1128','23.04.2019','27'
'1967','Tjensås II - stasjon 2','58.9497410','5.6938356','Bio','4','2223','23.04.2019','1'
'2328','Tjensås II - stasjon 2','58.9497410','5.6938356','Restavfall','129','761','23.04.2019','21'
'3642','Torger Carlsens gate 174','58.8257899','5.7073122','Restavfall','182','1444','23.04.2019','43'
'3629','Torger Carlsens gate 174','58.8257899','5.7073122','Bio','19','1985','23.04.2019',' '
'3622','Torger Carlsens gate 174','58.8257899','5.7073122','Papir','34','378','23.04.2019',' '
'3644','Torger Carlsens gate 184','58.8247850','5.7056517','Restavfall','117','2024','23.04.2019',' '
'3664','Torger Carlsens gate 184','58.8247850','5.7056517','Papir','76','987','23.04.2019',' '
'3657','Torger Carlsens gate 184','58.8247850','5.7056517','Bio','109','1008','22.04.2019',' '
'2842','Torvald Tus veg 4','58.7443450','5.6420167','Restavfall','117','1233','23.04.2019','19'
'2850','Torvald Tus veg 4','58.7443450','5.6420167','Papir','127','1981','23.04.2019','19'
'2753','Torvald Tus veg 4','58.7443450','5.6420167','Bio','288','1750','23.04.2019','19'
'2847','Torvald Tus veg 4','58.7443450','5.6420167','Restavfall','185','1450','23.04.2019','19'
'2851','Torvald Tus veg 4','58.7443450','5.6420167','Glass/metall','104','534','23.04.2019','19'
'955','Torvholsteigen','58.8627600','5.7137300','Restavfall','158','1563','23.04.2019','19'
'350','Torvholsteigen','58.8627600','5.7137300','Papir','32','2069','23.04.2019','17'
'1014','Torvholsteigen','58.8627600','5.7137300','Bio','22','0','23.04.2019','17'
'1449','Tou Park - 1','58.9680567','5.7613250','Restavfall','118','1553','23.04.2019','21'
'2149','Tou Park - 1','58.9680567','5.7613250','Papir','24','1796','23.04.2019','19'
'1309','Tou Park - 1','58.9680567','5.7613250','Bio','19','2223','16.04.2019','19'
'1282','Tou Park - 2','58.9685958','5.7615343','Bio','92','1280','23.04.2019',' '
'1457','Tou Park - 2','58.9685958','5.7615343','Papir','53','2046','23.04.2019','21'
'3834','Tou Park - 2','58.9685958','5.7615343','Restavfall','238','0','23.04.2019','14'
'3042','Tou Park - 3','58.9686995','5.7607743','Restavfall','204','1193','23.04.2019','21'
'3033','Tou Park - 3','58.9686995','5.7607743','Papir','46','1083','23.04.2019','23'
'1441','Tou Park - 4','58.9692588','5.7606146','Restavfall','57','2195','16.04.2019','15'
'1312','Tou Park - 4','58.9692588','5.7606146','Restavfall','145','710','23.04.2019','31'
'1896','Tou Park - 4','58.9692588','5.7606146','Papir','45','465','23.04.2019','1'
'3103','Tou Park - 4','58.9692588','5.7606146','Bio','66','1216','23.04.2019','21'
'3112','Tre Tårn','58.8698433','5.7306867','Restavfall','131','2303','23.04.2019','21'
'1518','Tre Tårn','58.8698433','5.7306867','Papir','103','1742','23.04.2019','21'
'3421','Tre Tårn','58.8698433','5.7306867','Papir','142','1417','23.04.2019','17'
'1514','Tre Tårn','58.8698433','5.7306867','Bio','113','1812','18.04.2019',' '
'3431','Tre Tårn','58.8698433','5.7306867','Restavfall','182','1906','23.04.2019','19'
'2276','Trelasten Klepp','58.7715533','5.6296633','Restavfall','69','740','23.04.2019','1'
'2268','Trelasten Klepp','58.7715533','5.6296633','Papir','83','1611','23.04.2019','1'
'2271','Trelasten Klepp','58.7715533','5.6296633','Bio','77','1971','16.04.2019','1'
'3818','Trelasten Klepp','58.7715533','5.6296633','Restavfall','31','2359','23.04.2019',' '
'2866','Trones BOAS','58.8570517','5.7349567','Restavfall','176','426','23.04.2019','21'
'2860','Trones BOAS','58.8570517','5.7349567','Papir','48','2030','23.04.2019','19'
'2867','Trones BOAS','58.8570517','5.7349567','Bio','115','2242','22.02.2019','19'
'1273','Trones skole','58.8559262','5.7329494','Bio-næring','92','2217','23.04.2019',' '
'2202','Trones skole','58.8559262','5.7329494','Papir-næring','47','1712','23.04.2019','21'
'3454','Trones skole','58.8559262','5.7329494','Rest-næring','20','2244','23.04.2019','19'
'2212','Tu skule - Kåsen','58.7455967','5.6415733','Rest-næring','82','2072','22.04.2019','1'
'3229','Tu skule - Kåsen','58.7455967','5.6415733','Papir-næring','107','707','23.04.2019','21'
'3532','Tu skule - Kåsen','58.7455967','5.6415733','Bio-næring','64','2223','28.03.2019',' '
'1302','Tu skule - Kåsen','58.7455967','5.6415733','Rest-næring','102','1300','23.04.2019','17'
'3199','Tunbakken - 2','58.8862548','5.6729146','Restavfall','1','2063','23.04.2019','21'
'3202','Tunbakken - 2','58.8862548','5.6729146','Papir','1','2119','23.04.2019','21'
'3225','Tunbakken - 2','58.8862548','5.6729146','Bio','0','1583','23.04.2019','19'
'3198','Tunbakken - 2','58.8862548','5.6729146','Glass/metall','0','2239','23.04.2019','19'
'2774','Tunbakken 27-Skadberg','58.8867667','5.6709033','Restavfall','2','2086','23.04.2019','19'
'2770','Tunbakken 27-Skadberg','58.8867667','5.6709033','Papir','0','1756','23.04.2019','19'
'2771','Tunbakken 27-Skadberg','58.8867667','5.6709033','Bio','0','2223','13.04.2019','15'
'2769','Tunbakken 27-Skadberg','58.8867667','5.6709033','Glass/metall','1','2270','23.04.2019','19'
'2917','Tungenesveien-Fritidsren.','59.0254750','5.5895250','Papir','70','1847','23.04.2019','17'
'3072','Tungenesveien-Fritidsren.','59.0254750','5.5895250','Bio','77','2048','23.04.2019','17'
'2869','Tungenesveien-Fritidsren.','59.0254750','5.5895250','Restavfall','107','1596','23.04.2019','17'
'3288','Turkisveien','58.8369283','5.7066000','Restavfall','576','1869','17.04.2019','31'
'3537','Turkisveien','58.8369283','5.7066000','Papir','67','2223','23.04.2019','27'
'1684','Turkisveien','58.8369283','5.7066000','Bio','93','1871','22.04.2019','19'
'2652','Turkisveien','58.8369283','5.7066000','Restavfall','208','1169','23.04.2019','19'
'3652','Turnhallveien-Ålgård','58.7675302','5.8475340','Restavfall','94','562','23.04.2019',' '
'3626','Turnhallveien-Ålgård','58.7675302','5.8475340','Restavfall','167','1812','23.04.2019','39'
'3634','Turnhallveien-Ålgård','58.7675302','5.8475340','Papir','263','1295','23.04.2019',' '
'3630','Turnhallveien-Ålgård','58.7675302','5.8475340','Bio','99','495','23.04.2019','41'
'1447','Tusseberget Sørbø','59.1240158','5.6089902','Papir','60','1952','23.04.2019','19'
'3139','Tusseberget Sørbø','59.1240158','5.6089902','Bio','62','2223','03.04.2019','13'
'3140','Tusseberget Sørbø','59.1240158','5.6089902','Restavfall','31','1565','23.04.2019','15'
'2131','Ugleveien - SiS Bolig','58.9541209','5.6828008','Restavfall','1','1043','23.04.2019','1'
'2122','Ugleveien - SiS Bolig','58.9541209','5.6828008','Papir','0','748','23.04.2019','1'
'2102','Ugleveien - SiS Bolig','58.9541209','5.6828008','Bio','0','1125','23.04.2019','23'
'3850','Ullandhaug skole','58.9495700','5.7229400','Rest-næring','38','1184','23.04.2019',' '
'2665','Ullandhaug skole','58.9495700','5.7229400','Bio-næring','1','2195','23.04.2019','17'
'1748','Ullandhaug skole','58.9495700','5.7229400','Papir-næring','43','2242','23.04.2019','19'
'364','Ulsberget barnehage','58.8959700','5.7294700','Papir-næring','0','1568','23.04.2019','17'
'1420','Ulsberget barnehage','58.8959700','5.7294700','Rest-næring','89','1924','12.04.2019',' '
'2185','Undheim gravlund','58.6825133','5.7737150','Rest-næring','0','551','23.04.2019','1'
'2188','Undheim gravlund','58.6825133','5.7737150','Rest-næring','0','1074','23.04.2019','1'
'1117','Undheim Skole - Time','58.6858533','5.7699517','Rest-næring','49','1557','23.04.2019','19'
'2590','Undheim Skole - Time','58.6858533','5.7699517','Papir-næring','45','1624','23.04.2019','21'
'1762','Urbania','58.8413696','5.7351031','Restavfall','191','2266','23.04.2019','13'
'1732','Urbania','58.8413696','5.7351031','Papir','22','1697','23.04.2019','21'
'1759','Urbania','58.8413696','5.7351031','Bio','134','2223','04.04.2019',' '
'3670','Valahaug - 1','59.0016850','5.6085017','Restavfall','74','378','23.04.2019',' '
'3625','Valahaug - 1','59.0016850','5.6085017','Papir','47','402','23.04.2019',' '
'3646','Valahaug - 1','59.0016850','5.6085017','Bio','214','378','23.04.2019',' '
'3667','Valahaug - 1','59.0016850','5.6085017','Plast','20','753','23.04.2019','37'
'3655','Valahaug - 1','59.0016850','5.6085017','Restavfall','63','693','23.04.2019',' '
'3638','Valahaug - 1','59.0016850','5.6085017','Papir','15','377','23.04.2019',' '
'2199','Vannkanten - Siriskjær','58.9693260','5.7607180','Papir','49','528','23.04.2019','1'
'2167','Vannkanten Siriskjær','58.9693260','5.7607180','Restavfall','138','1857','23.04.2019','1'
'2170','Vannkanten Siriskjær','58.9693260','5.7607180','Restavfall','152','754','23.04.2019','1'
'1988','Vannkanten Siriskjær','58.9693260','5.7607180','Papir','15','621','23.04.2019','23'
'3432','Vannkanten Siriskjær','58.9693260','5.7607180','Bio','75','1912','23.04.2019','21'
'1823','Vannspeilet','58.7657550','5.8601983','Restavfall','85','1920','23.04.2019','19'
'3275','Vannspeilet','58.7657550','5.8601983','Papir','43','2360','23.04.2019','19'
'3276','Vannspeilet','58.7657550','5.8601983','Bio','35','2321','23.04.2019','19'
'3286','Vannspeilet','58.7657550','5.8601983','Glass/metall','47','1830','23.04.2019','19'
'3905','Varatun barnehage','58.8651800','5.7357300','Rest-næring','71','1760','23.04.2019','38'
'1699','Varatun barnehage','58.8651800','5.7357300','Papir-næring','4','1041','23.04.2019','19'
'3497','Vardenes skole','58.9952600','5.6820500','Rest-næring','19','1829','23.04.2019','15'
'1018','Vardenes skole','58.9952600','5.6820500','Papir-næring','0','1026','23.04.2019','15'
'3313','Vaulen skole','58.9308533','5.7335417','Rest-næring','7','1760','23.04.2019','21'
'3315','Vaulen skole','58.9308533','5.7335417','Papir-næring','54','2126','23.04.2019','19'
'648','Vaulen terrasse','58.9330300','5.7504900','Restavfall','118','1123','23.04.2019','17'
'673','Vaulen terrasse','58.9330300','5.7504900','Papir','101','0','23.04.2019',' '
'505','Vaulen terrasse','58.9330300','5.7504900','Bio','19','0','19.04.2019','17'
'1913','Vaulen terrasse - 2','58.9325905','5.7503667','Restavfall','128','1944','23.04.2019','19'
'691','Vaulen terrasse - 2','58.9325905','5.7503667','Papir','21','505','23.04.2019','17'
'380','Vaulen terrasse - 2','58.9325905','5.7503667','Bio','118','0','22.04.2019','1'
'356','Vaulenmarka','58.9311752','5.7506885','Restavfall','257','1375','23.04.2019','17'
'426','Vaulenmarka','58.9311752','5.7506885','Restavfall','48','808','23.04.2019','17'
'425','Vaulenmarka','58.9311752','5.7506885','Papir','99','335','23.04.2019','17'
'412','Vaulenmarka','58.9311752','5.7506885','Papir','4','0','23.04.2019','15'
'1232','Vaulenmarka',,,'Glass/metall','250','1576','23.04.2019','19'
'3847','Vaulenmarka','58.9311752','5.7506885','Bio','319','1198','23.04.2019',' '
'1683','Vaulenmarka','58.9311752','5.7506885','Restavfall','218','1494','23.04.2019','19'
